Provincia,Partido,Localidad,Link Indec,0-10 Mbps,+10-25 Mbps,+25-50 Mbps,+50-100 Mbps,+100-250 Mbps,+250-500 Mbps,+500-1024 Mbps,4000 Mbps,10000 Mbps,Otras_Velocidades,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,Otras_Tecnologias,Totales_Tecnologias
SANTA FE,Belgrano,Las Rosas,82007040,965.0,2129.0,1068.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,1006,2040,0,1110,0,0,51,0,4207
SANTA FE,Belgrano,Montes de Oca,82007050,634.0,538.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,168.0,585,0,0,615,1,0,61,168,1430
SANTA FE,Belgrano,Tortugas,82007060,647.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,528,0,0,1,0,0,0,665
SANTA FE,Caseros,Arequito,82014010,1793.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2241,0,0,0,0,8,0,2288
SANTA FE,Caseros,Arteaga,82014020,988.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,868,0,0,0,0,83,0,995
SANTA FE,Caseros,Beravebú,82014030,314.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,0,0,0,360,0,360
SANTA FE,Caseros,Bigand,82014040,1528.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,408,1255,0,0,0,0,19,0,1682
SANTA FE,Caseros,Casilda,82014050,2972.0,1538.0,1426.0,2508.0,0.0,2647.0,4.0,0.0,0.0,13.0,2232,2154,0,4807,0,0,1915,0,11108
SANTA FE,Caseros,Chabás,82014060,1480.0,206.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1045,0,0,620,0,0,32,0,1697
SANTA FE,Caseros,Chañar Ladeado,82014070,32.0,5.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37,522,0,862,0,0,0,0,1421
SANTA FE,Caseros,Gödeken,82014080,498.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,531,0,1,0,0,0,0,532
SANTA FE,Caseros,Los Molinos,82014090,460.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,507,0,0,0,0,8,0,533
SANTA FE,Caseros,Los Nogales,82014100,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,0,0,0,0,0,0,44
SANTA FE,Caseros,Los Quirquinchos,82014110,8.0,0.0,820.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,828,3,831
SANTA FE,Caseros,San José de la Esquina,82014120,1559.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,1976,0,0,0,0,2,0,2046
SANTA FE,Caseros,Sanford,82014130,478.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,499,0,0,0,0,511
SANTA FE,Caseros,Villada,82014140,59.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1,0,0,0,0,4,0,74
SANTA FE,Castellanos,Aldao (Est. Casablanca),82021010,6.0,68.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,620,0,0,53,0,694
SANTA FE,Castellanos,Angélica,82021020,13.0,598.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,0,0,356,0,0,6,0,613
SANTA FE,Castellanos,Ataliva,82021030,224.0,165.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0,413,0,0,202,0,634
SANTA FE,Castellanos,Aurelia,82021040,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4
SANTA FE,Castellanos,Bauer y Sigel,82021060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
SANTA FE,Castellanos,Bella Italia,82021070,336.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21,316,0,2,0,0,4,0,343
SANTA FE,Castellanos,Castellanos,82021080,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,5,0,6
SANTA FE,Castellanos,Colonia Bicha,82021090,18.0,98.0,52.0,0.0,15.0,5.0,0.0,0.0,0.0,3.0,72,0,0,72,0,0,47,0,191
SANTA FE,Castellanos,Colonia Cello,82021100,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29,0,29
SANTA FE,Castellanos,Colonia Margarita,82021110,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,0,0,2,0,15
SANTA FE,Castellanos,Colonia Raquel,82021120,33.0,58.0,24.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,31,0,0,31,0,0,60,0,122
SANTA FE,Castellanos,Coronel Fraga,82021130,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,49
SANTA FE,Castellanos,Esmeralda,82021150,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82,0,0,0,0,0,0,82
SANTA FE,Castellanos,Estación Clucellas,82021160,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,179,0,0,0,0,4,0,183
SANTA FE,Castellanos,Estación Saguier,82021170,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,3,0,14
SANTA FE,Castellanos,Eusebia y Carolina,82021180,12.0,56.0,95.0,0.0,61.0,34.0,0.0,0.0,0.0,0.0,27,0,0,190,0,0,41,0,258
SANTA FE,Castellanos,Eustolia,82021190,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4
SANTA FE,Castellanos,Frontera,82021200,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,62,0,0,0,0,62
SANTA FE,Castellanos,Humberto Primo,82021220,290.0,226.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,174,50,0,49,0,0,268,0,541
SANTA FE,Castellanos,Josefina,82021230,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,77,0,0,0,0,1,0,94
SANTA FE,Castellanos,Lehmann,82021240,362.0,289.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,163,342,0,152,0,0,0,0,657
SANTA FE,Castellanos,María Juana,82021250,1651.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,0,0,987,0,0,145,0,1693
SANTA FE,Castellanos,Plaza Clucellas,82021270,306.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,283,0,0,0,0,0,0,318
SANTA FE,Castellanos,Plaza Saguier,82021280,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,0,0,0,0,0,0,51
SANTA FE,Castellanos,Presidente Roca,82021290,142.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,137,0,1,0,0,5,0,143
SANTA FE,Castellanos,Pueblo Marini,82021300,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,11
SANTA FE,Castellanos,Rafaela,82021310,2322.0,5673.0,1843.0,9188.0,0.0,11646.0,119.0,0.0,0.0,3.0,2032,23017,0,4241,2,0,1497,6,30795
SANTA FE,Castellanos,Ramona,82021320,327.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,327,0,328
SANTA FE,Castellanos,San Antonio,82021330,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0,0,59,0,69
SANTA FE,Castellanos,San Vicente,82021340,1865.0,114.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,1431,0,0,0,0,42,0,2243
SANTA FE,Castellanos,Santa Clara de Saguier,82021350,335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,107,0,0,0,0,218,0,337
SANTA FE,Castellanos,Sunchales,82021360,372.0,480.0,3300.0,2643.0,670.0,52.0,0.0,0.0,0.0,2.0,739,21,1,6676,0,0,102,0,7539
SANTA FE,Castellanos,Susana,82021370,78.0,0.0,24.0,302.0,0.0,48.0,0.0,0.0,0.0,0.0,0,0,0,374,0,0,78,0,452
SANTA FE,Castellanos,Tacural,82021380,47.0,516.0,355.0,0.0,104.0,34.0,0.0,0.0,0.0,0.0,437,0,0,494,0,0,124,0,1055
SANTA FE,Castellanos,Vila,82021390,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,0,0,0,0,0,0,0,419
SANTA FE,Castellanos,Villa San José,82021410,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,0,0,0,0,31,0,84
SANTA FE,Castellanos,Virginia,82021420,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7
SANTA FE,Castellanos,Zenón Pereyra,82021430,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,0,0,0,0,0,0,53
SANTA FE,Constitución,Alcorta,82028010,2315.0,143.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,191,1338,0,477,0,0,530,0,2536
SANTA FE,Constitución,Bombal,82028040,687.0,281.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,132,0,626,0,0,8,0,1011
SANTA FE,Constitución,Cepeda,82028060,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4
SANTA FE,Constitución,Empalme Villa Constitución,82028070,259.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304,0,0,0,0,0,0,0,304
SANTA FE,Constitución,General Gelly,82028090,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,0,0,0,0,0,4,0,193
SANTA FE,Constitución,Godoy,82028100,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,152,0,152
SANTA FE,Constitución,Juan B. Molina,82028110,350.0,246.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0,0,243,0,0,1,4,598
SANTA FE,Constitución,Juncal,82028120,283.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,0,0,1,0,0,37,0,294
SANTA FE,Constitución,La Vanguardia,82028130,3.0,99.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,114,0,0,0,0,114
SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140,1097.0,158.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,52,0,1,0,0,137,0,299
SANTA FE,Constitución,Pavón,82028150,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,0,0,0,0,0,59
SANTA FE,Constitución,Pavón Arriba,82028160,464.0,84.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,0,471,0,0,29,0,575
SANTA FE,Constitución,Peyrano,82028170,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,793,0,0,0,0,0,0,793
SANTA FE,Constitución,Rueda,82028180,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,72,0,72
SANTA FE,Constitución,Santa Teresa,82028190,544.0,153.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10,56,0,575,0,0,90,0,731
SANTA FE,Constitución,Sargento Cabral,82028200,402.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,363,0,0,102,0,465
SANTA FE,Constitución,Stephenson,82028210,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,0,0,0,0,8
SANTA FE,Constitución,Villa Constitución,82028230,1178.0,110.0,1123.0,3653.0,0.0,1757.0,3.0,0.0,0.0,949.0,1285,2185,0,4859,0,0,444,0,8773
SANTA FE,Garay,Cayastá,82035010,448.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,449,0,449
SANTA FE,Garay,Helvecia,82035020,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,440,0,0,0,0,230,0,670
SANTA FE,Garay,Los Zapallos,82035030,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,0,0,0,0,0,67,134
SANTA FE,Garay,Saladero Mariano Cabal,82035040,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,64
SANTA FE,Garay,Santa Rosa de Calchines,82035050,994.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62,941,0,0,0,0,0,0,1003
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,36,0,36
SANTA FE,General López,Amenábar,82042020,212.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,0,0,0,0,0,101,0,228
SANTA FE,General López,Cafferata,82042030,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246,0,0,1,0,0,0,0,247
SANTA FE,General López,Cañada del Ucle,82042040,214.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,0,0,53,0,0,0,0,267
SANTA FE,General López,Carmen,82042050,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,101,40,141
SANTA FE,General López,Carreras,82042060,266.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,279,0,280
SANTA FE,General López,Chapuy,82042070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
SANTA FE,General López,Chovet,82042080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,2
SANTA FE,General López,Christophersen,82042090,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,0,0,78,0,93
SANTA FE,General López,Diego de Alvear,82042100,371.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0,0,64,0,0,108,0,378
SANTA FE,General López,Elortondo,82042110,1747.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,442,1290,0,0,0,0,91,0,1823
SANTA FE,General López,Firmat,82042120,933.0,28.0,2269.0,1479.0,6.0,458.0,0.0,0.0,0.0,1.0,67,1327,0,3780,0,0,2,0,5176
SANTA FE,General López,Hughes,82042130,0.0,1319.0,87.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1423,0,0,6,0,1429
SANTA FE,General López,La Chispa,82042140,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,71,0,71
SANTA FE,General López,Labordeboy,82042150,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,0,0,0,0,0,0,0,217
SANTA FE,General López,Maggiolo,82042170,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0,0,0,0,50,1,129
SANTA FE,General López,María Teresa,82042180,1082.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,1042,0,50,0,0,30,1,1134
SANTA FE,General López,Melincué (Est. San Urbano),82042190,201.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,203,0,203
SANTA FE,General López,Miguel Torres,82042200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
SANTA FE,General López,Murphy,82042210,716.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,717,0,0,0,0,717
SANTA FE,General López,Rufino,82042220,357.0,5370.0,644.0,1025.0,0.0,219.0,3.0,0.0,0.0,1.0,353,6,0,7260,0,0,0,0,7619
SANTA FE,General López,San Eduardo,82042230,234.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0,196,0,0,0,0,330
SANTA FE,General López,San Francisco de Santa Fe,82042240,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45,1,0,0,0,46
SANTA FE,General López,San Gregorio,82042250,1048.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,43,0,0,1013,0,0,118,0,1174
SANTA FE,General López,Sancti Spiritu,82042260,747.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,0,0,382,1,0,564,0,1132
SANTA FE,General López,Santa Isabel,82042270,95.0,12.0,933.0,379.0,24.0,0.0,0.0,0.0,0.0,0.0,106,0,0,1336,1,0,0,0,1443
SANTA FE,General López,Teodelina,82042280,1101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,935,0,0,0,0,167,0,1102
SANTA FE,General López,Venado Tuerto,82042290,891.0,5893.0,4292.0,8050.0,360.0,6282.0,101.0,1.0,9.0,389.0,989,23121,0,1772,0,0,5,380,26267
SANTA FE,General López,Villa Cañás,82042300,2482.0,441.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,379,1195,0,1365,0,0,124,4,3067
SANTA FE,General López,Wheelwright,82042310,12.0,0.0,1383.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1433,0,1,1,0,11,0,1446
SANTA FE,General Obligado,Arroyo Ceibal,82049010,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,108,0,108
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,1110.0,34.0,1659.0,1939.0,61.0,283.0,10.0,0.0,0.0,750.0,2,0,0,3953,0,0,1141,750,5846
SANTA FE,General Obligado,Berna,82049030,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0,0,0,48,10,58
SANTA FE,General Obligado,El Araza,82049040,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,126,0,126
SANTA FE,General Obligado,El Rabón,82049050,178.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,0,0,1,0,116,0,182
SANTA FE,General Obligado,Florencia,82049060,341.0,213.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,136,0,0,1,0,184,0,557
SANTA FE,General Obligado,Guadalupe Norte,82049070,63.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0,0,0,0,0,0,73
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,85,0,86
SANTA FE,General Obligado,La Isleta,82049090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
SANTA FE,General Obligado,La Sarita,82049100,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,85,0,85
SANTA FE,General Obligado,Lanteri,82049110,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,300,0,300
SANTA FE,General Obligado,Las Garzas,82049120,64.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0,0,0,0,0,0,0,76
SANTA FE,General Obligado,Las Toscas,82049130,2234.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,1045,0,255,1,0,521,0,2277
SANTA FE,General Obligado,Los Laureles,82049140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,0,20,20
SANTA FE,General Obligado,Malabrigo,82049150,627.0,121.0,376.0,0.0,500.0,0.0,0.0,0.0,0.0,160.0,608,924,0,0,0,0,91,160,1783
SANTA FE,General Obligado,Paraje San Manuel,82049160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
SANTA FE,General Obligado,Reconquista,82049180,2554.0,549.0,14534.0,5616.0,198.0,2664.0,30.0,0.0,0.0,803.0,465,14072,1,8366,2,0,2839,800,26545
SANTA FE,General Obligado,San Antonio de Obligado,82049190,263.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,132,0,0,6,0,5,0,265
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,115,0,0,0,0,3,0,210
SANTA FE,General Obligado,Villa Ana,82049210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
SANTA FE,General Obligado,Villa Guillermina,82049220,456.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,173,0,0,1,0,123,0,460
SANTA FE,General Obligado,Villa Ocampo,82049230,2537.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1807,0,0,1,0,0,0,3817
SANTA FE,Iriondo,Barrio Cicarelli,82056010,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,9
SANTA FE,Iriondo,Bustinza,82056020,287.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,0,0,6,0,0,90,0,383
SANTA FE,Iriondo,Cañada de Gómez,82056030,1558.0,369.0,513.0,5263.0,0.0,2015.0,17.0,0.0,0.0,9.0,1211,7780,0,342,0,0,411,0,9744
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,255.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,274,17,0,1,0,0,0,0,292
SANTA FE,Iriondo,Classon,82056050,21.0,33.0,111.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,147,0,0,21,0,168
SANTA FE,Iriondo,Colonia Médici,82056060,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,12
SANTA FE,Iriondo,Correa,82056070,69.0,1684.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,80,991,0,722,0,0,35,0,1828
SANTA FE,Iriondo,Larguía,82056080,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7
SANTA FE,Iriondo,Lucio V. López,82056090,31.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,31,0,36
SANTA FE,Iriondo,Oliveros,82056100,0.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,2000,0,0,1360,0,0,0,0,3360
SANTA FE,Iriondo,Pueblo Andino,82056110,15.0,399.0,0.0,0.0,756.0,0.0,0.0,0.0,0.0,0.0,0,853,0,0,0,0,414,0,1267
SANTA FE,Iriondo,Salto Grande,82056120,553.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,0,0,0,0,0,89,0,582
SANTA FE,Iriondo,Serodino,82056130,293.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0,0,12,0,0,112,0,306
SANTA FE,Iriondo,Totoras,82056140,279.0,660.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,293,0,0,920,1,0,131,0,1345
SANTA FE,Iriondo,Villa Eloísa,82056150,644.0,463.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,0,0,457,0,0,81,8,1109
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,37,0,37
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,26,0,27
SANTA FE,La Capital,Angel Gallardo,82063010,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,23
SANTA FE,La Capital,Arroyo Aguiar,82063020,79.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99,0,0,0,0,0,38,0,137
SANTA FE,La Capital,Arroyo Leyes,82063030,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1115,0,88,0,0,106,0,1309
SANTA FE,La Capital,Cabal,82063040,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,14
SANTA FE,La Capital,Candioti,82063060,1.0,278.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,287,0,0,1,0,288
SANTA FE,La Capital,Emilia,82063070,80.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0,0,166,0,0,2,0,264
SANTA FE,La Capital,Laguna Paiva,82063080,620.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,716,0,0,0,0,0,64,0,780
SANTA FE,La Capital,Llambi Campbell,82063090,112.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,133,0,0,0,0,0,158,73,364
SANTA FE,La Capital,Monte Vera,82063100,172.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,0,0,0,3,0,0,0,196
SANTA FE,La Capital,Nelson,82063110,251.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,289,0,0,1,0,0,35,3,328
SANTA FE,La Capital,Recreo,82063140,811.0,326.0,92.0,736.0,0.0,1088.0,3.0,0.0,0.0,6.0,865,39,0,1879,0,0,278,0,3061
SANTA FE,La Capital,San José del Rincón,82063160,3278.0,261.0,125.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,865,2329,0,498,1,0,0,0,3693
SANTA FE,La Capital,Santa Fe,82063170,10849.0,2158.0,40226.0,46011.0,2276.0,28208.0,1035.0,0.0,0.0,96.0,10255,63214,31,55571,11,0,99,1700,130881
SANTA FE,La Capital,Santo Tomé,82063180,281.0,3.0,504.0,851.0,1.0,445.0,3.0,0.0,0.0,250.0,13,14,0,1591,0,0,684,11,2313
SANTA FE,La Capital,Sauce Viejo,82063190,522.0,94.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,94.0,601,0,0,242,0,0,63,0,906
SANTA FE,Las Colonias,Cavour,82070010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3
SANTA FE,Las Colonias,Cululú,82070020,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,24
SANTA FE,Las Colonias,Elisa,82070030,51.0,190.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,252,0,0,0,0,252
SANTA FE,Las Colonias,Empalme San Carlos,82070040,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,13
